东阳横店电影城(金天地店),310421,17.15,35.51
乌鲁木齐中影·国际影城(苏州路店),378353,29.08,31.32
石家庄奥斯卡电影城,394462,23.66,26.22
无锡橙天嘉禾影城(茂业店),567718,25.31,29.09
佛山中影国际影城(南海万科店),528254,38.90,28.60
昆明红星太平洋电影城(广福路店),466740,28.27,36.85
营口万达影城(鲅鱼圈万达广场店),438188,18.23,31.51
南阳横店院线中视影城(银基店),301590,15.63,25.08
上海海上明珠国际影城(联洋店),313285,12.75,43.28
北京大料国际影城(创意生活广场店),395515,26.29,34.02
龙岩万达影城(龙岩店),384181,16.66,32.97
杭州中影国际影城(星光大道店),430857,28.43,30.17
金华佳艺影城(金华永盛店),504903,25.35,30.49
郑州奥斯卡花园影城,370031,21.48,29.80
武汉万达影城(汉阳汉商银座店),457097,20.89,31.52
锦州激光巨幕影城(锦州店),482077,29.53,24.28
成都SFC上影影城(龙湖IMAX店),528418,21.58,32.22
北京博纳国际影城(通州北苑店),450275,37.39,36.14
南京和平影视娱乐城,452204,19.83,27.34
宿迁幸福蓝海国际影城(金鹰店),442329,34.46,24.96
长春长影电影院,669247,61.09,29.70
邢台横店电影城(世贸天街店),509935,28.75,30.30
盘锦CGV影城(兴隆台IMAX店),464486,28.72,29.93
蚌埠耀莱成龙国际影城(二马路店),271139,24.24,26.88
重庆UME影城(解放碑店),453223,12.82,28.93
青岛万达国际影城(延吉路店),462282,27.96,38.32
杭州大地影院(加州阳光店),354232,24.98,24.24
汕头横店电影城(苏宁店),517062,34.21,35.26
乌海万达影城(人民南路店),288554,14.51,39.83
洛阳奥斯卡新都汇电影城(解放路店),439806,30.22,28.46
上海华士达影城(徐汇店),489885,37.02,37.51
上海星美国际影商城(外高桥店),477080,26.93,39.15
上海星光映會影城,432573,33.08,37.76
成都万达国际影城(财富又一城店),501268,31.56,32.66
万州中影星美(万州店),103955,10.92,26.55
哈尔滨九天环球影城,532291,34.02,25.57
苏州耳东影城(苏州新区永旺IMAX店),401731,22.17,34.05
深圳太平洋影城(深圳京基百纳店),319311,31.60,42.39
徐州星美国际影商城(淮西店),527301,39.19,28.04
上海大地影院(罗宾森广场店),323971,31.84,27.22
宁波UME国际影城(天一店),635471,20.85,28.72
乐山太平洋影城(乐山店),463791,25.59,27.25
资阳万达影城(万达广场店),415595,18.19,33.17
南京星美国际影商城 (中海IMAX店),582065,33.84,34.96
福州中瑞国际影城(白湖亭店),368834,17.16,33.11
上海金球国际影城(上丰路店),339330,24.98,35.52
北海恒大影城(御景半岛店),416807,26.73,33.05
深圳汉鼎宇佑影城(星海名城店),350921,13.03,31.37
天津万达影城(金街XLAND店),279375,16.35,30.22
广州金逸珠江国际影城(大学城店),567525,53.08,36.51
花都喜洋时代影城(花都星光汇店),395725,26.99,30.60
福州金逸影城(紫阳巨幕店),679813,25.93,28.98
青岛艺佳电影城,437939,27.50,26.79
沈阳光陆影城,455911,25.88,26.47
长沙MC影城奥莱店(MC影城奥特店),368101,22.21,32.03
临海中影星美国际影城(临海银泰店),421983,26.43,30.47
重庆保利万和熙街影城(熙街店),316690,26.89,33.78
重庆大地影院(渝北金港国际店),396876,23.05,26.82
深圳华夏嘉熙业国际影城,395850,27.03,29.73
北京大地影院(十里河铭泽影院 ),382924,23.10,40.02
日照CGV影城(日照万象汇店),577662,33.11,29.77
南昌万达国际影城(世茂店),432369,26.79,32.96
昆山金逸影城(蝶湖湾店),281397,16.13,28.10
昆明喜满客影城,571484,38.20,32.08
上海万达电影城(颛桥龙盛店),330219,20.61,50.22
淄博中影齐纳国际影城(银泰城店),668114,29.49,27.40
呼和浩特万达国际影城(美特好店),441814,23.28,31.65
深圳万众国际影城(横岗巨幕店),438824,23.42,32.26
青岛CGV影城(新都心IMAX店),508741,31.32,36.79
海口康大纵横国际影城-杜比巨幕(海甸城店),479906,21.14,32.05
西安奥斯卡国际影城(长安城南新天地店),572019,30.51,27.87
焦作横店电影城(解放店),342393,20.54,26.25
唐山百老汇影城(远洋城店),418767,41.79,32.71
盱眙横店电影城(苏宁店),382713,27.84,29.05
昆明北辰财富中心影院,538657,38.29,29.32
哈尔滨万达国际影城(阿城达仁广场店),285006,18.16,33.87
开封中影星光好莱坞国际影城,485641,29.18,27.85
杭州大地影院(宝龙广场店),393062,18.16,33.89
沈阳积家国际影城,495396,45.47,29.64
上海世纪沪星影城,323322,17.49,29.23
深圳华夏太古国际影城(龙华店),294692,18.57,36.73
沈阳华谊兄弟影院(星摩尔店),495241,18.91,26.34
上海中影红毯国际影城,367413,22.57,33.97
上海比高电影城(宝山店),299005,22.43,32.71
花都横店电影城(花都店),497829,23.26,32.08
天津新影联鸿泰影城,386079,25.34,31.03
苏州卢米埃影城(园区店),406933,22.38,30.80
成都影立方773IMAX影城(东郊记忆店),603390,35.48,29.54
呼和浩特金逸影城(凯德MALL店),410145,27.79,31.77
银川耀莱成龙国际影城(金凤店),553917,33.24,28.63
宁波中影国际影城(宁波江北来福士店),481607,31.31,31.18
锦州中影·国际影城(古塔新玛特店),467962,28.60,24.41
仙桃武商仙桃国际电影城,439977,28.30,25.03
长春大地影院(绿园店),274290,20.62,27.04
株洲横店电影城(大汉店),506668,31.97,26.48
铁岭大地影院(铁岭新玛特店),336543,24.04,25.91
深圳深影凤凰国际影城(RGB MAX影城),424500,26.63,36.63
南京横店电影城(康利华府店),320181,22.25,28.90
上海大地影院(宝龙广场店),302232,18.25,40.00
南宁星星国际影城(华成店),390547,18.30,28.16
石家庄金太狼4K国际影城,557127,18.36,25.44
南京万达影城(太阳城店),397064,23.13,32.30
达州大地影院(通川国际新城广场店),327343,19.64,28.75
上海兰生典尚影院,336604,24.00,41.50
上海宝山宝龙广场横店电影城,295586,24.15,35.91
肇庆金逸影城(星湖店),441022,27.96,29.12
鹤壁银兴国际影城(银兴国际广场店),380283,15.27,29.63
扬州幸福蓝海国际影城(扬州IMAX店),481882,31.44,31.75
常熟欢乐印象影城,306453,35.03,29.89
佛山大地影院(东方广场店),358670,30.08,28.80
淄博博纳国际影城(淄博店),562554,22.89,25.38
合肥中影国际影城(合肥蜀山1912店),479531,37.70,30.97
哈尔滨嘉星国际影城(会展店),540376,33.81,27.58
苏州苏州耀莱成龙国际影城人民路店,247069,18.64,29.48
佛山英皇UA电影城(岭南站),564708,39.10,30.38
焦作奥斯卡国际影城(香港城店),371701,23.99,24.75
顺德卢米埃影城(印象城店),398760,25.87,30.49
东莞万达影城(大岭山店),335919,24.93,34.17
晋江万达国际影城(SM国际广场店),259123,15.72,39.34
珠海英皇UA电影城(富华里店),545957,50.59,35.03
上海百丽宫影城(协信店),373900,23.68,51.60
广州市一宫,301472,17.58,32.25
成都星美国际影商城(戛纳店),380341,26.99,27.78
济南新世纪电影城(嘉华店),426101,24.70,30.78
北京劲松电影院,401298,31.63,34.14
眉山太平洋影城(眉山店),379149,28.99,27.74
抚州凤凰城国际影院(金巢大道店),463181,31.29,25.92
乐山华联国际影城,447062,22.79,27.09
宁波宁波时代电影大世界(东渡店),434891,18.65,26.87
郑州红地毯影城,337787,19.23,27.51
南京UME国际影城(1912店),500437,26.70,28.77
南京中影国际影城(河西奥体店),485023,26.24,26.22
长沙万达国际影城(桐梓坡店),430196,26.95,31.93
天津金逸影城(奥城店),534382,30.00,31.57
深圳新南国影城(中信店),307299,31.27,40.87
哈尔滨嘉纳影城(道外店),484808,28.22,25.31
哈尔滨中影七彩国际影城(爱建店),544472,27.83,26.05
荆州新华天河影城,422878,34.85,26.33
大庆自由人影城(昆仑唐人中心店),449057,21.44,29.26
沈阳金逸影城(龙之梦IMAX店),475499,22.17,29.51
东莞星星国际影城(塘厦店),331498,22.60,32.71
长沙CGV影城(岳麓IMAX店),475935,25.95,33.00
宁波百老汇影城(印象城店),417080,27.07,40.81
资阳自由时光-宝莲巨幕影城,82328,6.66,25.54
南通幸福蓝海国际影城(通州新瑞广场店),307499,22.10,26.26
深圳完美世界影城(17.5沙井店),243378,13.12,28.79
银川橙天嘉禾影城(拉普斯店),387045,19.06,28.44
三门峡万达影城(万达广场店),436449,20.29,31.69
大同中影时光国际影城(东信上悦城店),505977,27.75,26.95
温州大地影院(平阳银泰城店),321810,19.67,34.82
佛山中影星美国际影城(嘉洲广场店),414074,30.91,29.14
北京万画影城(四季青店),300990,26.59,32.47
北京大地影院(昌平菓岭店),390998,32.33,34.11
湖州万达影城(万达广场店),427848,18.62,38.93
濮阳圣雅国际影城,359734,23.50,30.02
抚顺万达国际影城(浑河南路中段店),514564,24.76,34.22
北京中传国际影城(亦庄店),426323,23.87,34.29
武汉高德国际影城(藏龙岛店),479621,38.92,29.78
延边万达影城(万达广场店),346435,16.96,36.08
上海英皇UA电影城(虹桥天地店),307498,18.39,45.49
北京橙天嘉禾影城(吉彩店),302189,20.33,33.00
涪陵UME影城(涪陵店),424971,20.29,29.98
贵阳星美国际影商城(花溪万宜广场店),468613,40.73,36.45
深圳中影DY影城(沙井店),286493,19.96,35.11
杭州大地影院(下沙银泰STAR MAX店),360118,19.38,35.46
北京东都影城,329831,19.66,45.84
阜新今世界影城,473590,31.34,25.23
广州横店电影城(庆丰店),340890,21.39,31.17
沈阳比高电影城(沈阳店),472224,32.02,26.70
太原铜锣湾华邦影城(横店院线加盟店),357716,22.28,26.18
凉山太平洋影城(西昌店),431628,34.09,39.59
晋城万达国际影城(凤展新时代广场店),430089,27.16,30.31
北京广安门电影院,458611,49.81,30.45
昆明环银国际电影城,506513,35.53,29.24
湘潭横店IMAX电影城(步步高店),553742,27.55,28.60
成都SFC上影影城(科华IMAX店),382021,26.38,34.26
北京卢米埃影城(住总万科店),390327,29.58,33.30
深圳幕森国际影城,372969,16.23,29.04
上虞万达影城(上虞万达影城店),379067,19.95,37.81
黄石黄石华夏国际影城(摩尔城店),500131,27.41,24.83
深圳太平洋影城(深圳东海店),351893,29.52,39.81
义乌中影辛巴达国际影城,165206,8.09,25.32
长春吉视影城(二道欧亚店),419893,24.35,27.87
北京K酷国际影城,309205,23.64,37.34
上海世纪仙霞影城,356950,28.81,38.84
厦门奥斯卡国际影城(湾悦城店),728658,37.07,31.73
柳州华夏银都国际影城,564274,29.93,27.56
西安奥斯卡长安国际影城(中央广场店),549323,33.41,26.91
成都UME影城(金牛店),397282,13.69,30.36
百色大地影院(恒基广场店),380071,31.06,30.73
上海SFC上影影城(宝山店),372200,19.92,34.84
绍兴鲁迅电影城(艾米1895电影街),485230,17.78,27.62
厦门博纳国际影城(磐基店),636796,38.22,38.09
包头中数国际电影城,393094,21.36,29.72
潍坊百老汇影城(谷德广场店),323767,20.33,34.59
武汉百瑞景天河国际影城,683438,32.45,25.47
上海永乐国际影城(青松路1店),404310,26.29,30.44
北京搜秀影城,273990,23.01,43.71
厦门金逸影城MX4D(光美厦门五缘湾店),487255,23.14,28.85
昆山野马渡影城,323488,33.76,27.70
自贡星维国际电影城(五星街店),513835,26.58,28.27
合肥华联影城(合肥店),464726,25.64,29.04
上海上海米格国际影城(嘉松中路店),338349,19.17,32.86
东莞橙天嘉禾影城(第一国际店),438565,27.50,29.85
拉萨乐百隆影城,312581,41.96,51.41
泉州万星国际影城(全激光影厅),323168,13.15,20.80
镇江苏宁影城(中山东路店),491871,40.35,29.88
成都保利国际影城(复城店),499682,27.86,33.24
义乌蓝钻影城,305848,19.69,38.36
西安首映国际影城(通化门店),388392,25.14,26.40
沧州星梦国际影城,423666,29.25,28.91
佛山保利国际影城(南海水城店),447409,26.88,29.25
西宁青剧影城(五四大街店),319104,20.25,29.99
孝感孝昌耀莱成龙国际影城,168540,15.42,28.76
金华神画光影MAX激光巨幕影城,490339,37.76,30.16
北京IDA传奇影城,258862,24.33,41.09
长春万达国际影城(前进大街力旺广场店),371500,21.90,39.91
芜湖华亿环球影城(步行街店),436874,34.43,24.68
汉中中影星美国际影城(汉中店),400324,21.73,26.82
秦皇岛中影星美银之谷店,392998,19.49,24.56
北京海淀工人文化宫,369222,43.88,27.94
铜陵幸福蓝海国际影城(铜陵店),509369,25.99,24.87
慈溪中影星美国际影城(慈溪银泰城店),415867,24.36,31.58
台州万达影城(中盛店),323459,20.69,36.07
成都CGV影城(航空港店),437498,26.76,30.81
恩施恩施高德巨幕影城(九立方店),413910,31.63,34.73
贵阳星空影城(恒峰店),482565,20.18,33.76
台州新时代电影大世界(椒江店),474182,23.46,26.26
武汉华谊兄弟影院(黄陂店),379184,20.52,32.82
沈阳星美国际影商城(大悦城店),463888,23.58,29.78
上海SFC上影影城(新世界店),384639,25.98,42.82
长春万达国际影城(欧亚万豪店),274343,21.51,36.18
中山金逸影城(小榄店),367700,25.27,27.36
保定星美国际影商城(茂业店),497536,32.71,26.82
许昌奥斯卡影城(许昌胖东来店),393850,43.47,30.69
杭州德信影城(运河上街店),538973,26.14,25.21
宜宾太平洋影城(民主路店),459415,35.13,28.33
呼和浩特万达国际影城(维多利店),414179,34.33,31.36
萍乡CGV影城(润达店),507036,32.53,27.44
六安新都会影城,266711,18.48,24.70
蚌埠大地影院(银泰城店),429631,20.85,27.24
重庆UME影城(南滨),524802,16.73,33.70
西宁横店电影城(王府井店),358300,31.58,31.33
上海上海银兴菲林影城(塔城路店),370557,17.84,32.75
梧州横店电影城(旺城广场店),529939,28.80,27.62
秦皇岛中影国际影城(秦皇新天地店),562937,33.80,27.99
南昌金逸影城MX4D(光美南昌绿地中心店),396069,28.07,29.17
遂宁万达影城(万达广场店),419671,19.62,34.35
鞍山苏宁影城,560760,30.88,27.56
慈溪沃美影城,301111,19.71,38.12
临沂银座鲁信影城(解放路店),433500,28.07,28.80
上海太平洋影城(文诚路店),471497,24.32,28.08
东莞中影大扬长盛影城,345124,21.77,31.34
成都卢米埃影城(来福士店),488669,34.74,33.76
辽阳横店电影城(武圣路店),407592,25.71,25.50
深圳新华银兴国际影城,333713,20.45,29.30
东莞大地数字影院(凤岗店),143212,16.09,20.01
北京完美世界影城(17.5四道口店),334064,21.33,34.65
昆山CGV影城(昆城广场店),344258,23.99,32.44
上海卢米埃影城(大融城店),368540,20.06,29.96
广州喜洋时代影城(洛溪奥园店),345804,23.36,34.04
重庆星美影商城(东原D7IMAX店),447287,24.41,32.61
成都保利国际影城(成都奥克斯店),518337,21.74,32.37
武汉新唐万科摩尔国际电影城(新唐万科店),623332,32.70,27.18
苏州博纳国际影城(丽丰店),447840,24.68,30.42
金坛星轶IMAX国际影城(金坛吾悦广场旗舰店),486042,27.27,30.89
兰州天亿国际电影城(国芳百货店),292540,19.54,34.61
烟台CGV影城(海港路店),529574,24.58,25.33
巢湖中影国际影城(巢湖店),415708,28.96,26.99
顺德横店电影城(顺德店),361526,26.03,27.22
杭州保利国际影城(西溪天堂店),425777,20.58,31.01
上海大地影院(万嘉店),282255,19.65,24.90
天津CGV影城(黄河道店),492952,30.19,31.10
诸暨明星时代影城(诸暨永利店),289072,17.40,35.93
合肥万达影城(瑶海店),330863,16.40,39.06
惠阳华影万联巨幕影城,403051,24.67,37.77
杭州海上明珠国际影城(西湖店),312532,19.28,37.39
西安奥斯卡国际影城(灞桥店),372387,22.00,28.28
南宁幸福蓝海影城(南宁店),443353,21.13,28.93
宁波星美国际影商城(奥特莱斯IMAX店),373490,19.22,29.84
广安太平洋影城(广安店),461215,25.56,30.42
南通万达国际影城(世茂广场杜比全景声店),344160,26.01,30.48
义乌时代电影大世界影城(解百店),198912,11.21,34.42
太原金刚里影城,308128,13.49,26.20
湘潭左岸国际影城,508939,37.08,25.80
济宁上河影城(运河城店),529842,35.09,24.96
上海博纳银兴国际影城(我格广场店),418719,36.64,39.34
淮南横店电影城(家乐福店),388505,23.85,25.75
吉林吉林剧场国际影城,465395,34.86,25.33
上海百老汇影城(宝龙店),305217,20.43,43.37
武汉金逸影城(南湖店),439985,31.39,29.32
常州亚细亚影视城,346425,21.43,27.43
大连东融大都会影城,532731,21.98,26.33
宁波中影国际影城(联盛广场店),419901,21.78,31.13
泉州沃美影城(中骏世界城店),401367,21.78,37.37
淮安左岸国际影城,415814,24.10,25.36
上虞大通电影城,376864,23.62,31.07
南昌中影天幕国际影城(高新艺术中心店),460221,27.41,29.48
天津左岸国际电影城,510108,34.02,29.67
上海华士达影城(浦江店),384517,23.26,35.35
苏州大光明影城,423827,21.95,28.11
杭州海上明珠国际影城(中大店),363913,20.04,31.80
成都东融国际影城,475894,16.33,26.49
肇庆左岸国际影城(肇庆店),488914,21.72,31.13
西安米格国际影城(时代广场店),370515,18.37,31.67
芜湖万达国际影城(万达广场娱乐场IMAX店),477369,22.79,29.65
肇庆工人影剧院,442155,39.64,28.29
厦门金逸影城(明发店),455269,27.57,35.36
南充太平洋电影城(大都会店),278264,24.02,30.39
芜湖横店电影城(苏宁广场店),475299,26.84,25.21
深圳MCL洲立影城(喜荟城店),389994,38.26,36.87
北京百老汇影城(东方广场店),350669,28.38,38.30
晋江金逸影城(晋江宝龙城市广场店),472362,36.02,28.79
无锡橙天嘉禾影城(万象城店),442179,23.76,31.79
上海保利国际影城(祥腾店),301785,23.52,30.16
通辽搜秀国际影城(中启广场店),356196,15.75,30.52
大连华美影城,486830,34.73,26.10
吴江苏州永乐国际影城(吾悦广场店),384857,21.81,33.17
成都万达国际影城(红牌楼店),413739,26.24,32.37
哈尔滨中影七彩国际影城(顾乡凯德店),482286,27.28,25.59
广州金逸影城(黄埔惠润店),367782,30.24,42.62
昆明大都光魔激光影院,521437,21.59,27.96
天津自由人影城(sm滨海城市广场店),328538,16.43,37.24
杭州浙江庆春电影大世界,470160,17.44,33.96
南京CGV影城(百家湖店),564675,30.99,31.91
三河新东北影城(燕郊店),221579,14.08,24.14
张家口横店电影城(银座店),326216,22.61,31.93
信阳大地影院(新玛特店),363055,25.97,30.94
苏州幸福蓝海国际影城(石路IMAX店),475513,33.13,32.67
大连CGV影城(东港IMAX店),482969,26.92,29.56
武汉万达影城(东西湖中心广场店),333621,19.05,30.21
广州车陂国际影城,353495,28.26,32.11
鄂尔多斯横店电影城 (王府井店),276327,18.74,35.72
赣州银河欢乐影城(杜比全景声店),573274,36.88,25.36
上海万达电影城(虹桥店),310396,35.35,46.05
北京正华影城,352345,13.16,32.68
晋江横店电影城安海上悦城店(全激光影厅),306202,26.03,31.92
贵阳碧园国际影城,384020,26.24,29.91
上海幸福蓝海国际影城(上海三林店),285011,25.01,29.19
桂林桂林电影院(中山中路店),369705,21.07,25.64
北京恒业影城北京IMAX店,543964,29.38,33.72
顺德CGV星星影城(星耀101IMAX店),346602,17.00,34.79
南宁星美国际影城(大学东路店),403475,41.05,31.98
青岛奥维尔国际影城,611599,37.46,27.56
重庆越界影城IMAX(石桥铺店),436719,16.50,29.81
太仓世纪南洋影城,421085,26.54,30.37
银川沃美影院,486805,26.20,28.66
淮安中影数字曙光国际影城(淮海东路店),439957,26.22,27.81
石狮左岸电影城(石狮德辉广场店),520440,38.82,26.19
衡阳万达国际影城(万象城店),363279,24.22,33.83
苏州金逸影城(繁花店),403788,30.14,30.90
佛山保利国际影城(佛山兆阳店),545047,33.92,30.70
淮北万达国际影城(中泰广场店),292719,18.95,28.51
泰州博纳国际影城(泰州店),473753,27.16,28.90
上海大光明影城(七宝店),246132,17.43,36.41
沈阳中影华臣影城(华府天地店),431140,24.48,24.90
厦门中影梦工坊影城(加州店),598294,28.32,29.76
常州大地影院(宝龙城市广场店),342316,21.51,34.75
榆林文投国际影城,219445,14.83,33.40
孝感天逸影城(百佳宏业店),385078,29.94,23.98
西安万达影城(开元广场店),274359,16.02,30.59
上海朵云轩杜比全景声影城,398847,37.76,38.14
武汉横店电影城(首义汇店),490366,30.79,25.87
深圳百线国际影城(松岗店),295894,14.07,38.04
苏州金逸影城(永捷店),449602,24.93,30.80
钦州大地影院(年年丰店),346734,24.47,24.84
都江堰太平洋电影城(都江堰店),382215,29.74,30.13
中山艺达国际影城(小榄杜比全景声店),453186,30.11,25.49
太原长风剧场(柳巷店),342343,20.97,28.06
重庆CFG重影綦江影城,334875,24.56,34.11
抚州麦希中影南方(抚州店),243909,20.60,23.17
广州哈艺时尚影城(天河科韵店),455876,23.61,28.52
宣城国购影城(宣城店),479416,27.18,27.41
昆明完美世界影城(17.5世纪城店),399473,27.01,30.74
盐城中影国际影城(亭湖金鹰店),381119,26.94,25.21
象山时代金球影城(象山店),334837,18.96,30.01
上海上海耀莱成龙国际影城(虹桥店),220944,18.21,31.52
重庆中影国际影城(凯德广场九龙坡店),242686,13.73,16.52
深圳时代金球影城(平湖店),274797,17.66,31.74
靖江金逸影城(靖江店),281658,22.76,39.04
深圳嘉年华影城,341148,17.31,31.33
成都万达国际影城(财富店),423399,24.40,33.51
龙岩自由人影城(万宝广场店),415794,22.22,29.66
潍坊万达国际影城(银座广场店),333231,24.95,32.93
温州新中国影都,345712,13.92,32.22
天津万达影城(武清威尼都XLAND店),256945,19.88,33.30
北碚越界影城(北碚店),339967,14.01,30.16
大连金逸影城(福佳店),387554,34.44,25.93
南昌中影煌泰国际影城(演武店),305616,22.24,31.29
宝鸡奥斯卡影城(开元店),301568,20.89,24.89
北京昌平保利影剧院(佳莲时代广场店),309803,33.79,31.20
怀仁横店电影城(神隆生活广场店),239646,16.74,28.77
上海中影星美国际影城(周祝店),289246,22.64,32.66
昆明新建设电影世界,392735,24.17,31.04
中山金逸影城(天悦城店),488178,30.98,26.26
运城横店电影城(华联商场店),338781,23.16,28.76
烟台大地影院(永旺店),274579,19.11,20.46
深圳MCL洲立影城(蛇口店),262729,23.95,34.87
厦门完美世界影城(17.5中华城店),446874,30.73,32.94
泸州维多利影城(大世界店),232875,11.80,25.48
南昌嘉华时代影城,466052,26.48,30.92
郑州横店电影城(裕华店),257040,14.95,28.74
南宁橙天嘉禾影城(南城店),374654,23.59,28.25
东台幸福蓝海国际影城(东台店),430463,33.39,28.86
深圳太阳数码影城,283867,53.61,36.38
沧州大地影院(荣盛国际店),390999,23.50,29.60
郑州奥斯卡丰业国际影城,331634,18.36,25.52
合川保利万和国际影城(合川店),385925,21.19,28.16
长沙CGV星星影城(芙蓉店),562086,33.19,32.86
昆明万达国际影城(正义坊店),464342,24.10,33.84
乌鲁木齐美亚巨幕影城(果品库店),413658,19.73,35.41
铜陵万达影城(北斗星城广场店),232222,12.44,27.62
荆州时代电影大世界影城(北京路店),400928,23.91,25.27
东莞中影百誉影城(虎门店),304047,20.65,30.56
惠州壹洲国际影城(隆生广场店),398036,15.00,31.38
厦门万达国际影城(厦大店),328647,17.44,43.51
上海SFC上影影城(七宝店),225811,23.58,35.16
厦门中影国际影城(翔安店),312502,30.54,33.56
重庆ACTO梦空间影城(雅图南坪店),402412,21.00,25.21
重庆横店电影城(煌华店),438119,19.29,26.40
惠州中影百誉影城(吉之岛店),348709,16.93,29.63
东阳横店电影城(新光天地店),330181,17.93,35.53
宁波横店电影城(洛兹购物中心店),254257,17.62,32.72
北京新华国际影城(房山店),283577,29.72,36.19
佳木斯万达影城(前进奥纳店),335028,32.26,31.08
温州金典影城,376898,12.88,31.09
成都橙天嘉禾影城(凯德广场店),306959,21.56,24.89
漯河漯河奥斯卡影城(新丹尼斯店),360132,26.76,25.88
武汉环银电影城(世贸广场店),307526,25.24,24.48
开封大地影院(自由路店),354834,19.10,24.96
临沂万达电影城(颐高上海街店),308796,22.43,29.29
济宁自由人影城(贵和购物广场店),328906,20.66,22.20
西安大地影院(长安步行街店),393089,21.86,26.96
沈阳今世界影城(沈辽西路店),318372,18.82,26.13
天津幸福蓝海国际影城(天津天佑城店),276609,19.11,25.22
芜湖万达国际影城(华强广场IMAX店),272618,18.16,28.79
徐州中山堂国际影城,363474,17.82,24.88
渭南万达国际影城(渭南店),304144,17.21,32.48
深圳华影信和影城,333727,19.04,29.53
金华徐氏杜比MAX影城,346513,18.35,24.86
张家口中影百誉影城,207933,15.25,31.68
锡林郭勒横店电影城(银座店),225016,20.09,32.36
厦门金逸影城(文艺店),374444,24.03,36.02
宁波大地影院(培罗成店),303123,18.49,27.62
南宁金逸影城(红星店),392468,25.38,27.76
临沂保利国际影城(通达路店),320870,18.91,28.98
深圳万众国际影城(neo大厦店),344711,15.58,37.12
深圳华夏君盛巨幕影城(平湖店),378939,20.79,30.15
安溪金逸影城(安溪宝龙店),383237,24.05,38.06
包头天亿国际影城(东方明珠店),340527,18.21,25.66
大冶幸福蓝海国际影城(湖北大冶店),401442,32.92,27.69
朔州乾翼国际影城,295696,20.51,32.35
深圳麦希中影南方影城(布吉店),294987,20.31,26.03
海城万和国际影城,391784,26.92,24.71
天津横店电影城(瑞景店),384811,23.98,31.46
广州哈艺时尚影城(白云YH城店),355574,22.65,27.99
东莞中影南方国际影城(地王广场店),174423,10.85,25.36
西安奥斯卡金花影城(科技路店),274253,29.58,33.46
深圳中影UL城市影院(宝立方店),309846,20.41,30.92
白山大地影院(浑江合兴购物中心店),339968,28.83,31.81
西安首映国际影城(解放路店),366512,17.33,26.62
漯河大地影院(新玛特店),305001,25.80,25.41
哈尔滨哈尔滨电影院,346760,27.30,25.82
广州星美国际影商城(奥园广场店),362586,22.81,29.36
莆田中影馨宜影城,366304,23.75,27.97
徐州中影国际影城(和信店),363330,22.30,26.64
常州大地影院(泰富店),280328,20.38,33.41
朝阳万达影城,332847,15.83,32.55
中牟欢乐国际影城,286870,28.35,29.15
丹阳保利吾悦国际影城,461247,19.42,28.48
重庆自由人影城(阳光世纪店),409984,27.31,28.76
合肥沃美影城(五彩城店),340498,20.69,30.61
北京百丽宫影城(国贸店),341592,33.95,49.91
河源KM河源影城,392325,29.56,32.21
广州五月花电影城,392353,23.48,41.31
武汉金逸影城(中南店),332892,18.05,28.91
深圳百川国际影城(民治优城店),386251,20.58,29.15
苏州开明大戏院·影城,313148,17.12,26.03
惠州华谊兄弟影城(赛格假日广场店),446507,22.95,29.52
盐城卢米埃影城(聚龙湖金鹰店),399217,23.93,25.40
北京大地影院(望京新天地店),418954,29.54,33.40
胶州横店电影城(胶州店),460702,27.06,25.22
如皋如皋市声屏世纪影城(中山路店),314428,19.74,25.27
朝阳今世界影城(兴隆大家庭店),382243,27.27,26.51
太原太原影都,336594,14.78,27.08
常德万达影院(万达广场店),472126,19.90,36.55
景德镇恒大影城(景东大道店),365160,23.66,27.94
宜昌金逸影城(卓悦店),471038,39.81,25.13
汕头星城影院IMAX,507147,24.93,35.24
沈阳大商影城(黄海路店),387841,27.20,26.53
重庆大地影院(九龙坡大洋百货店),377243,13.48,27.21
无锡星美国际影商城(五洲国际店),311570,20.68,26.75
杭州东漫国际影城(澳门广场店),453620,21.48,26.25
西安SFC上影影城(龙湖星悦荟购物中心店),319116,21.52,29.73
南通世纪环球国际影城(如东欧尚店),332783,19.96,28.56
兰州新视界万辉国际影城,352359,22.32,30.26
西安万达影城(大寨路店),329991,18.32,29.23
安阳奥斯卡榕森国际影城(北关店),453143,29.55,24.91
武汉高德国际影城(江夏中百广场店),360448,23.45,27.38
高邮高邮世贸星美国际影城(世贸广场),484530,28.06,25.53
广州大地影院(广州东区时代城),223781,23.98,32.78
义乌义乌影都,234006,16.15,33.93
广州金逸影城(和业店),360280,24.12,35.40
盘锦大商影城(盘锦店),412257,27.48,25.75
东莞星河电影城(寮步店),236338,20.46,27.92
瑞安瑞安电影城,438845,23.34,33.76
汉中环球国际影城,353860,26.84,27.56
莆田大地影城(仙游天博广场店),321185,26.31,32.19
北京耀莱成龙国际影城(华贸店),23870,3.16,147.64
锦州今世界影城(锦州兴隆大家庭店),370962,32.37,24.95
孝感金逸影城(IMAX店),396583,32.44,30.74
苏州星美国际影城(金鸡湖店),338629,24.11,27.80
镇江金逸影城(常发店),338398,20.16,26.05
杭州庄影影城,349228,19.64,30.48
广州大地影院(大石城店),184010,26.39,33.58
抚顺CGV星星影城(武功街店),493369,28.02,25.30
